Month,variable,value
2010-01-01,01_Bayamon_entradas,80600.0
2010-02-01,01_Bayamon_entradas,92126.0
2010-03-01,01_Bayamon_entradas,101720.0
2010-04-01,01_Bayamon_entradas,87015.0
2010-05-01,01_Bayamon_entradas,89439.0
2010-06-01,01_Bayamon_entradas,87778.0
2010-07-01,01_Bayamon_entradas,82878.0
2010-08-01,01_Bayamon_entradas,95919.0
2010-09-01,01_Bayamon_entradas,113563.0
2010-10-01,01_Bayamon_entradas,114556.0
2010-11-01,01_Bayamon_entradas,103278.0
2010-12-01,01_Bayamon_entradas,96318.0
2011-01-01,01_Bayamon_entradas,93551.0
2011-02-01,01_Bayamon_entradas,105431.0
2011-03-01,01_Bayamon_entradas,119613.0
2011-04-01,01_Bayamon_entradas,100817.0
2011-05-01,01_Bayamon_entradas,105911.0
2011-06-01,01_Bayamon_entradas,103084.0
2011-07-01,01_Bayamon_entradas,81916.0
2011-08-01,01_Bayamon_entradas,93308.0
2011-09-01,01_Bayamon_entradas,116931.0
2011-10-01,01_Bayamon_entradas,126321.0
2011-11-01,01_Bayamon_entradas,111619.0
2011-12-01,01_Bayamon_entradas,101680.0
2012-01-01,01_Bayamon_entradas,104055.0
2012-02-01,01_Bayamon_entradas,115426.0
2012-03-01,01_Bayamon_entradas,118451.0
2012-04-01,01_Bayamon_entradas,105158.0
2012-05-01,01_Bayamon_entradas,111427.0
2012-06-01,01_Bayamon_entradas,101006.0
2012-07-01,01_Bayamon_entradas,84460.0
2012-08-01,01_Bayamon_entradas,108715.0
2012-09-01,01_Bayamon_entradas,118595.0
2012-10-01,01_Bayamon_entradas,131700.0
2012-11-01,01_Bayamon_entradas,106642.0
2012-12-01,01_Bayamon_entradas,98150.0
2013-01-01,01_Bayamon_entradas,117875.0
2013-02-01,01_Bayamon_entradas,115590.0
2013-03-01,01_Bayamon_entradas,106024.0
2013-04-01,01_Bayamon_entradas,121118.0
2013-05-01,01_Bayamon_entradas,110889.0
2013-06-01,01_Bayamon_entradas,93568.0
2013-07-01,01_Bayamon_entradas,84629.0
2013-08-01,01_Bayamon_entradas,116979.0
2013-09-01,01_Bayamon_entradas,116958.0
2013-10-01,01_Bayamon_entradas,135307.0
2013-11-01,01_Bayamon_entradas,104131.0
2013-12-01,01_Bayamon_entradas,97652.0
2014-01-01,01_Bayamon_entradas,107075.0
2014-02-01,01_Bayamon_entradas,109734.0
2014-03-01,01_Bayamon_entradas,121399.0
2014-04-01,01_Bayamon_entradas,107895.0
2014-05-01,01_Bayamon_entradas,106451.0
2014-06-01,01_Bayamon_entradas,94474.0
2014-07-01,01_Bayamon_entradas,81048.0
2014-08-01,01_Bayamon_entradas,99629.0
2014-09-01,01_Bayamon_entradas,110992.0
2014-10-01,01_Bayamon_entradas,109783.0
2014-11-01,01_Bayamon_entradas,83518.0
2014-12-01,01_Bayamon_entradas,78577.0
2015-01-01,01_Bayamon_entradas,86509.0
2015-02-01,01_Bayamon_entradas,92631.0
2015-03-01,01_Bayamon_entradas,99465.0
2015-04-01,01_Bayamon_entradas,92096.0
2015-05-01,01_Bayamon_entradas,83746.0
2015-06-01,01_Bayamon_entradas,79992.0
2015-07-01,01_Bayamon_entradas,73031.0
2015-08-01,01_Bayamon_entradas,84359.0
2015-09-01,01_Bayamon_entradas,104622.0
2015-10-01,01_Bayamon_entradas,102778.0
2015-11-01,01_Bayamon_entradas,85902.0
2016-03-01,01_Bayamon_entradas,86643.0
2016-04-01,01_Bayamon_entradas,87576.0
2016-05-01,01_Bayamon_entradas,81145.0
2016-06-01,01_Bayamon_entradas,70889.0
2016-07-01,01_Bayamon_entradas,55649.0
2016-08-01,01_Bayamon_entradas,93305.0
2016-09-01,01_Bayamon_entradas,85395.0
2016-10-01,01_Bayamon_entradas,91745.0
2016-11-01,01_Bayamon_entradas,80120.0
2016-12-01,01_Bayamon_entradas,69376.0
2017-01-01,01_Bayamon_entradas,76318.0
2017-02-01,01_Bayamon_entradas,79536.0
2017-03-01,01_Bayamon_entradas,88911.0
2017-04-01,01_Bayamon_entradas,63220.0
2017-05-01,01_Bayamon_entradas,70936.0
2017-06-01,01_Bayamon_entradas,67136.0
2017-07-01,01_Bayamon_entradas,56609.0
2017-08-01,01_Bayamon_entradas,73602.0
2017-09-01,01_Bayamon_entradas,26333.0
2017-10-01,01_Bayamon_entradas,0.0
2017-11-01,01_Bayamon_entradas,0.0
2018-01-01,01_Bayamon_entradas,56005.0
2018-02-01,01_Bayamon_entradas,55616.0
2018-03-01,01_Bayamon_entradas,59796.0
2018-04-01,01_Bayamon_entradas,62854.0
2018-05-01,01_Bayamon_entradas,62608.0
2018-06-01,01_Bayamon_entradas,52996.0
2018-07-01,01_Bayamon_entradas,44767.0
2018-08-01,01_Bayamon_entradas,66405.0
2018-09-01,01_Bayamon_entradas,66456.0
2018-10-01,01_Bayamon_entradas,74590.0
2018-11-01,01_Bayamon_entradas,60926.0
2018-12-01,01_Bayamon_entradas,51461.0
2019-01-01,01_Bayamon_entradas,58990.0
2019-02-01,01_Bayamon_entradas,60658.0
2019-03-01,01_Bayamon_entradas,66078.0
2019-04-01,01_Bayamon_entradas,60371.0
2019-05-01,01_Bayamon_entradas,56263.0
2019-06-01,01_Bayamon_entradas,45535.0
2019-07-01,01_Bayamon_entradas,41271.0
2019-08-01,01_Bayamon_entradas,53609.0
2019-09-01,01_Bayamon_entradas,56368.0
2019-10-01,01_Bayamon_entradas,65821.0
2019-11-01,01_Bayamon_entradas,52055.0
2019-12-01,01_Bayamon_entradas,46782.0
2020-01-01,01_Bayamon_entradas,36551.0
2020-02-01,01_Bayamon_entradas,51338.0
2020-03-01,01_Bayamon_entradas,24478.0
2020-04-01,01_Bayamon_entradas,0.0
2020-05-01,01_Bayamon_entradas,0.0
2020-06-01,01_Bayamon_entradas,0.0
2020-07-01,01_Bayamon_entradas,2800.0
2020-08-01,01_Bayamon_entradas,0.0
2020-09-01,01_Bayamon_entradas,0.0
2020-10-01,01_Bayamon_entradas,1318.0
2020-11-01,01_Bayamon_entradas,6088.0
2020-12-01,01_Bayamon_entradas,7055.0
2021-01-01,01_Bayamon_entradas,7512.0
2021-02-01,01_Bayamon_entradas,8794.0
2010-01-01,02_Deportivo_entradas,77677.0
2010-02-01,02_Deportivo_entradas,92312.0
2010-03-01,02_Deportivo_entradas,100045.0
2010-04-01,02_Deportivo_entradas,82708.0
2010-05-01,02_Deportivo_entradas,82142.0
2010-06-01,02_Deportivo_entradas,78971.0
2010-07-01,02_Deportivo_entradas,71317.0
2010-08-01,02_Deportivo_entradas,90853.0
2010-09-01,02_Deportivo_entradas,107157.0
2010-10-01,02_Deportivo_entradas,108780.0
2010-11-01,02_Deportivo_entradas,96139.0
2010-12-01,02_Deportivo_entradas,88452.0
2011-01-01,02_Deportivo_entradas,89203.0
2011-02-01,02_Deportivo_entradas,101682.0
2011-03-01,02_Deportivo_entradas,116918.0
2011-04-01,02_Deportivo_entradas,98638.0
2011-05-01,02_Deportivo_entradas,100923.0
2011-06-01,02_Deportivo_entradas,98115.0
2011-07-01,02_Deportivo_entradas,68259.0
2011-08-01,02_Deportivo_entradas,97333.0
2011-09-01,02_Deportivo_entradas,114920.0
2011-10-01,02_Deportivo_entradas,120558.0
2011-11-01,02_Deportivo_entradas,105072.0
2011-12-01,02_Deportivo_entradas,92215.0
2012-01-01,02_Deportivo_entradas,102459.0
2012-02-01,02_Deportivo_entradas,111988.0
2012-03-01,02_Deportivo_entradas,114401.0
2012-04-01,02_Deportivo_entradas,102739.0
2012-05-01,02_Deportivo_entradas,106619.0
2012-06-01,02_Deportivo_entradas,94146.0
2012-07-01,02_Deportivo_entradas,77300.0
2012-08-01,02_Deportivo_entradas,106613.0
2012-09-01,02_Deportivo_entradas,114753.0
2012-10-01,02_Deportivo_entradas,125386.0
2012-11-01,02_Deportivo_entradas,98975.0
2012-12-01,02_Deportivo_entradas,87172.0
2013-01-01,02_Deportivo_entradas,116496.0
2013-02-01,02_Deportivo_entradas,106619.0
2013-03-01,02_Deportivo_entradas,95479.0
2013-04-01,02_Deportivo_entradas,112136.0
2013-05-01,02_Deportivo_entradas,96697.0
2013-06-01,02_Deportivo_entradas,79931.0
2013-07-01,02_Deportivo_entradas,69177.0
2013-08-01,02_Deportivo_entradas,110273.0
2013-09-01,02_Deportivo_entradas,105219.0
2013-10-01,02_Deportivo_entradas,124301.0
2013-11-01,02_Deportivo_entradas,93185.0
2013-12-01,02_Deportivo_entradas,83837.0
2014-01-01,02_Deportivo_entradas,99496.0
2014-02-01,02_Deportivo_entradas,100445.0
2014-03-01,02_Deportivo_entradas,111375.0
2014-04-01,02_Deportivo_entradas,97852.0
2014-05-01,02_Deportivo_entradas,94502.0
2014-06-01,02_Deportivo_entradas,83909.0
2014-07-01,02_Deportivo_entradas,66553.0
2014-08-01,02_Deportivo_entradas,91263.0
2014-09-01,02_Deportivo_entradas,101285.0
2014-10-01,02_Deportivo_entradas,99503.0
2014-11-01,02_Deportivo_entradas,73898.0
2014-12-01,02_Deportivo_entradas,65894.0
2015-01-01,02_Deportivo_entradas,79813.0
2015-02-01,02_Deportivo_entradas,81232.0
2015-03-01,02_Deportivo_entradas,86807.0
2015-04-01,02_Deportivo_entradas,80789.0
2015-05-01,02_Deportivo_entradas,73105.0
2015-06-01,02_Deportivo_entradas,66620.0
2015-07-01,02_Deportivo_entradas,59358.0
2015-08-01,02_Deportivo_entradas,72940.0
2015-09-01,02_Deportivo_entradas,87107.0
2015-10-01,02_Deportivo_entradas,86871.0
2015-11-01,02_Deportivo_entradas,73291.0
2016-03-01,02_Deportivo_entradas,73297.0
2016-04-01,02_Deportivo_entradas,74802.0
2016-05-01,02_Deportivo_entradas,66027.0
2016-06-01,02_Deportivo_entradas,57466.0
2016-07-01,02_Deportivo_entradas,43315.0
2016-08-01,02_Deportivo_entradas,75159.0
2016-09-01,02_Deportivo_entradas,69704.0
2016-10-01,02_Deportivo_entradas,77546.0
2016-11-01,02_Deportivo_entradas,66703.0
2016-12-01,02_Deportivo_entradas,58617.0
2017-01-01,02_Deportivo_entradas,62116.0
2017-02-01,02_Deportivo_entradas,49690.0
2017-03-01,02_Deportivo_entradas,51881.0
2017-04-01,02_Deportivo_entradas,38088.0
2017-05-01,02_Deportivo_entradas,45150.0
2017-06-01,02_Deportivo_entradas,40870.0
2017-07-01,02_Deportivo_entradas,32588.0
2017-08-01,02_Deportivo_entradas,42459.0
2017-09-01,02_Deportivo_entradas,16430.0
2017-10-01,02_Deportivo_entradas,0.0
2017-11-01,02_Deportivo_entradas,0.0
2018-01-01,02_Deportivo_entradas,42300.0
2018-02-01,02_Deportivo_entradas,38439.0
2018-03-01,02_Deportivo_entradas,41567.0
2018-04-01,02_Deportivo_entradas,43956.0
2018-05-01,02_Deportivo_entradas,45038.0
2018-06-01,02_Deportivo_entradas,39983.0
2018-07-01,02_Deportivo_entradas,31986.0
2018-08-01,02_Deportivo_entradas,47840.0
2018-09-01,02_Deportivo_entradas,48860.0
2018-10-01,02_Deportivo_entradas,55262.0
2018-11-01,02_Deportivo_entradas,47160.0
2018-12-01,02_Deportivo_entradas,41714.0
2019-01-01,02_Deportivo_entradas,47254.0
2019-02-01,02_Deportivo_entradas,44912.0
2019-03-01,02_Deportivo_entradas,50999.0
2019-04-01,02_Deportivo_entradas,45372.0
2019-05-01,02_Deportivo_entradas,44232.0
2019-06-01,02_Deportivo_entradas,36259.0
2019-07-01,02_Deportivo_entradas,35894.0
2019-08-01,02_Deportivo_entradas,41761.0
2019-09-01,02_Deportivo_entradas,45638.0
2019-10-01,02_Deportivo_entradas,54415.0
2019-11-01,02_Deportivo_entradas,44437.0
2019-12-01,02_Deportivo_entradas,42828.0
2020-01-01,02_Deportivo_entradas,31986.0
2020-02-01,02_Deportivo_entradas,45159.0
2020-03-01,02_Deportivo_entradas,20641.0
2020-04-01,02_Deportivo_entradas,0.0
2020-05-01,02_Deportivo_entradas,0.0
2020-06-01,02_Deportivo_entradas,0.0
2020-07-01,02_Deportivo_entradas,2511.0
2020-08-01,02_Deportivo_entradas,0.0
2020-09-01,02_Deportivo_entradas,0.0
2020-10-01,02_Deportivo_entradas,1242.0
2020-11-01,02_Deportivo_entradas,5195.0
2020-12-01,02_Deportivo_entradas,6121.0
2021-01-01,02_Deportivo_entradas,6675.0
2021-02-01,02_Deportivo_entradas,7877.0
2010-01-01,03_Jardines_entradas,11293.0
2010-02-01,03_Jardines_entradas,13018.0
2010-03-01,03_Jardines_entradas,14263.0
2010-04-01,03_Jardines_entradas,12311.0
2010-05-01,03_Jardines_entradas,13865.0
2010-06-01,03_Jardines_entradas,13330.0
2010-07-01,03_Jardines_entradas,13043.0
2010-08-01,03_Jardines_entradas,15783.0
2010-09-01,03_Jardines_entradas,17423.0
2010-10-01,03_Jardines_entradas,18146.0
2010-11-01,03_Jardines_entradas,16790.0
2010-12-01,03_Jardines_entradas,16186.0
2011-01-01,03_Jardines_entradas,15622.0
2011-02-01,03_Jardines_entradas,16513.0
2011-03-01,03_Jardines_entradas,19042.0
2011-04-01,03_Jardines_entradas,16609.0
2011-05-01,03_Jardines_entradas,17015.0
2011-06-01,03_Jardines_entradas,15606.0
2011-07-01,03_Jardines_entradas,13457.0
2011-08-01,03_Jardines_entradas,17024.0
2011-09-01,03_Jardines_entradas,19610.0
2011-10-01,03_Jardines_entradas,18801.0
2011-11-01,03_Jardines_entradas,17343.0
2011-12-01,03_Jardines_entradas,16474.0
2012-01-01,03_Jardines_entradas,16525.0
2012-02-01,03_Jardines_entradas,18442.0
2012-03-01,03_Jardines_entradas,19130.0
2012-04-01,03_Jardines_entradas,17084.0
2012-05-01,03_Jardines_entradas,17573.0
2012-06-01,03_Jardines_entradas,15328.0
2012-07-01,03_Jardines_entradas,13362.0
2012-08-01,03_Jardines_entradas,16727.0
2012-09-01,03_Jardines_entradas,18060.0
2012-10-01,03_Jardines_entradas,19664.0
2012-11-01,03_Jardines_entradas,16476.0
2012-12-01,03_Jardines_entradas,15697.0
2013-01-01,03_Jardines_entradas,18235.0
2013-02-01,03_Jardines_entradas,17998.0
2013-03-01,03_Jardines_entradas,16924.0
2013-04-01,03_Jardines_entradas,17857.0
2013-05-01,03_Jardines_entradas,16294.0
2013-06-01,03_Jardines_entradas,14272.0
2013-07-01,03_Jardines_entradas,12975.0
2013-08-01,03_Jardines_entradas,17635.0
2013-09-01,03_Jardines_entradas,17090.0
2013-10-01,03_Jardines_entradas,19110.0
2013-11-01,03_Jardines_entradas,15825.0
2013-12-01,03_Jardines_entradas,15567.0
2014-01-01,03_Jardines_entradas,16604.0
2014-02-01,03_Jardines_entradas,16606.0
2014-03-01,03_Jardines_entradas,18139.0
2014-04-01,03_Jardines_entradas,16727.0
2014-05-01,03_Jardines_entradas,16210.0
2014-06-01,03_Jardines_entradas,14422.0
2014-07-01,03_Jardines_entradas,12945.0
2014-08-01,03_Jardines_entradas,14606.0
2014-09-01,03_Jardines_entradas,15364.0
2014-10-01,03_Jardines_entradas,14115.0
2014-11-01,03_Jardines_entradas,11222.0
2014-12-01,03_Jardines_entradas,11516.0
2015-01-01,03_Jardines_entradas,12729.0
2015-02-01,03_Jardines_entradas,12749.0
2015-03-01,03_Jardines_entradas,13364.0
2015-04-01,03_Jardines_entradas,12552.0
2015-05-01,03_Jardines_entradas,11346.0
2015-06-01,03_Jardines_entradas,10503.0
2015-07-01,03_Jardines_entradas,9444.0
2015-08-01,03_Jardines_entradas,10471.0
2015-09-01,03_Jardines_entradas,12510.0
2015-10-01,03_Jardines_entradas,12254.0
2015-11-01,03_Jardines_entradas,10957.0
2016-03-01,03_Jardines_entradas,11287.0
2016-04-01,03_Jardines_entradas,10870.0
2016-05-01,03_Jardines_entradas,9992.0
2016-06-01,03_Jardines_entradas,8841.0
2016-07-01,03_Jardines_entradas,7522.0
2016-08-01,03_Jardines_entradas,10929.0
2016-09-01,03_Jardines_entradas,9950.0
2016-10-01,03_Jardines_entradas,10573.0
2016-11-01,03_Jardines_entradas,9579.0
2016-12-01,03_Jardines_entradas,9507.0
2017-01-01,03_Jardines_entradas,9763.0
2017-02-01,03_Jardines_entradas,10060.0
2017-03-01,03_Jardines_entradas,10877.0
2017-04-01,03_Jardines_entradas,8916.0
2017-05-01,03_Jardines_entradas,9903.0
2017-06-01,03_Jardines_entradas,8661.0
2017-07-01,03_Jardines_entradas,7179.0
2017-08-01,03_Jardines_entradas,9067.0
2017-09-01,03_Jardines_entradas,3263.0
2017-10-01,03_Jardines_entradas,0.0
2017-11-01,03_Jardines_entradas,0.0
2018-01-01,03_Jardines_entradas,6369.0
2018-02-01,03_Jardines_entradas,7430.0
2018-03-01,03_Jardines_entradas,8040.0
2018-04-01,03_Jardines_entradas,7868.0
2018-05-01,03_Jardines_entradas,8107.0
2018-06-01,03_Jardines_entradas,6664.0
2018-07-01,03_Jardines_entradas,6025.0
2018-08-01,03_Jardines_entradas,7816.0
2018-09-01,03_Jardines_entradas,8112.0
2018-10-01,03_Jardines_entradas,8879.0
2018-11-01,03_Jardines_entradas,7837.0
2018-12-01,03_Jardines_entradas,7551.0
2019-01-01,03_Jardines_entradas,8029.0
2019-02-01,03_Jardines_entradas,7694.0
2019-03-01,03_Jardines_entradas,8827.0
2019-04-01,03_Jardines_entradas,8195.0
2019-05-01,03_Jardines_entradas,7817.0
2019-06-01,03_Jardines_entradas,6103.0
2019-07-01,03_Jardines_entradas,6592.0
2019-08-01,03_Jardines_entradas,7352.0
2019-09-01,03_Jardines_entradas,7404.0
2019-10-01,03_Jardines_entradas,8689.0
2019-11-01,03_Jardines_entradas,7235.0
2019-12-01,03_Jardines_entradas,7235.0
2020-01-01,03_Jardines_entradas,5738.0
2020-02-01,03_Jardines_entradas,7409.0
2020-03-01,03_Jardines_entradas,3697.0
2020-04-01,03_Jardines_entradas,0.0
2020-05-01,03_Jardines_entradas,0.0
2020-06-01,03_Jardines_entradas,0.0
2020-07-01,03_Jardines_entradas,826.0
2020-08-01,03_Jardines_entradas,0.0
2020-09-01,03_Jardines_entradas,0.0
2020-10-01,03_Jardines_entradas,406.0
2020-11-01,03_Jardines_entradas,1953.0
2020-12-01,03_Jardines_entradas,2120.0
2021-01-01,03_Jardines_entradas,2018.0
2021-02-01,03_Jardines_entradas,2455.0
2010-01-01,04_Torrimar_entradas,16808.0
2010-02-01,04_Torrimar_entradas,18653.0
2010-03-01,04_Torrimar_entradas,19543.0
2010-04-01,04_Torrimar_entradas,17114.0
2010-05-01,04_Torrimar_entradas,17281.0
2010-06-01,04_Torrimar_entradas,16939.0
2010-07-01,04_Torrimar_entradas,16336.0
2010-08-01,04_Torrimar_entradas,18898.0
2010-09-01,04_Torrimar_entradas,21567.0
2010-10-01,04_Torrimar_entradas,22514.0
2010-11-01,04_Torrimar_entradas,19577.0
2010-12-01,04_Torrimar_entradas,18806.0
2011-01-01,04_Torrimar_entradas,19699.0
2011-02-01,04_Torrimar_entradas,20630.0
2011-03-01,04_Torrimar_entradas,23503.0
2011-04-01,04_Torrimar_entradas,19747.0
2011-05-01,04_Torrimar_entradas,20800.0
2011-06-01,04_Torrimar_entradas,20410.0
2011-07-01,04_Torrimar_entradas,15820.0
2011-08-01,04_Torrimar_entradas,20438.0
2011-09-01,04_Torrimar_entradas,22791.0
2011-10-01,04_Torrimar_entradas,24898.0
2011-11-01,04_Torrimar_entradas,20382.0
2011-12-01,04_Torrimar_entradas,18914.0
2012-01-01,04_Torrimar_entradas,20559.0
2012-02-01,04_Torrimar_entradas,21138.0
2012-03-01,04_Torrimar_entradas,22122.0
2012-04-01,04_Torrimar_entradas,19672.0
2012-05-01,04_Torrimar_entradas,20530.0
2012-06-01,04_Torrimar_entradas,18704.0
2012-07-01,04_Torrimar_entradas,15033.0
2012-08-01,04_Torrimar_entradas,20757.0
2012-09-01,04_Torrimar_entradas,21652.0
2012-10-01,04_Torrimar_entradas,23374.0
2012-11-01,04_Torrimar_entradas,20033.0
2012-12-01,04_Torrimar_entradas,17987.0
2013-01-01,04_Torrimar_entradas,23048.0
2013-02-01,04_Torrimar_entradas,20336.0
2013-03-01,04_Torrimar_entradas,19348.0
2013-04-01,04_Torrimar_entradas,23728.0
2013-05-01,04_Torrimar_entradas,19239.0
2013-06-01,04_Torrimar_entradas,15925.0
2013-07-01,04_Torrimar_entradas,15406.0
2013-08-01,04_Torrimar_entradas,21685.0
2013-09-01,04_Torrimar_entradas,20676.0
2013-10-01,04_Torrimar_entradas,23945.0
2013-11-01,04_Torrimar_entradas,18875.0
2013-12-01,04_Torrimar_entradas,17345.0
2014-01-01,04_Torrimar_entradas,19778.0
2014-02-01,04_Torrimar_entradas,19548.0
2014-03-01,04_Torrimar_entradas,21220.0
2014-04-01,04_Torrimar_entradas,20672.0
2014-05-01,04_Torrimar_entradas,18864.0
2014-06-01,04_Torrimar_entradas,16970.0
2014-07-01,04_Torrimar_entradas,14755.0
2014-08-01,04_Torrimar_entradas,17660.0
2014-09-01,04_Torrimar_entradas,19243.0
2014-10-01,04_Torrimar_entradas,19249.0
2014-11-01,04_Torrimar_entradas,14963.0
2014-12-01,04_Torrimar_entradas,14530.0
2015-01-01,04_Torrimar_entradas,15981.0
2015-02-01,04_Torrimar_entradas,15900.0
2015-03-01,04_Torrimar_entradas,17017.0
2015-04-01,04_Torrimar_entradas,16694.0
2015-05-01,04_Torrimar_entradas,14646.0
2015-06-01,04_Torrimar_entradas,14119.0
2015-07-01,04_Torrimar_entradas,12792.0
2015-08-01,04_Torrimar_entradas,14208.0
2015-09-01,04_Torrimar_entradas,16800.0
2015-10-01,04_Torrimar_entradas,14736.0
2015-11-01,04_Torrimar_entradas,13705.0
2016-03-01,04_Torrimar_entradas,14153.0
2016-04-01,04_Torrimar_entradas,15883.0
2016-05-01,04_Torrimar_entradas,14030.0
2016-06-01,04_Torrimar_entradas,12799.0
2016-07-01,04_Torrimar_entradas,11025.0
2016-08-01,04_Torrimar_entradas,15336.0
2016-09-01,04_Torrimar_entradas,13693.0
2016-10-01,04_Torrimar_entradas,15033.0
2016-11-01,04_Torrimar_entradas,12719.0
2016-12-01,04_Torrimar_entradas,11662.0
2017-01-01,04_Torrimar_entradas,12924.0
2017-02-01,04_Torrimar_entradas,12834.0
2017-03-01,04_Torrimar_entradas,14373.0
2017-04-01,04_Torrimar_entradas,11749.0
2017-05-01,04_Torrimar_entradas,12551.0
2017-06-01,04_Torrimar_entradas,11835.0
2017-07-01,04_Torrimar_entradas,10402.0
2017-08-01,04_Torrimar_entradas,12498.0
2017-09-01,04_Torrimar_entradas,4353.0
2017-10-01,04_Torrimar_entradas,0.0
2017-11-01,04_Torrimar_entradas,0.0
2018-01-01,04_Torrimar_entradas,8578.0
2018-02-01,04_Torrimar_entradas,7534.0
2018-03-01,04_Torrimar_entradas,8374.0
2018-04-01,04_Torrimar_entradas,8694.0
2018-05-01,04_Torrimar_entradas,9161.0
2018-06-01,04_Torrimar_entradas,8097.0
2018-07-01,04_Torrimar_entradas,6981.0
2018-08-01,04_Torrimar_entradas,9584.0
2018-09-01,04_Torrimar_entradas,9450.0
2018-10-01,04_Torrimar_entradas,10173.0
2018-11-01,04_Torrimar_entradas,8910.0
2018-12-01,04_Torrimar_entradas,8396.0
2019-01-01,04_Torrimar_entradas,9640.0
2019-02-01,04_Torrimar_entradas,8927.0
2019-03-01,04_Torrimar_entradas,10047.0
2019-04-01,04_Torrimar_entradas,9668.0
2019-05-01,04_Torrimar_entradas,8891.0
2019-06-01,04_Torrimar_entradas,7857.0
2019-07-01,04_Torrimar_entradas,8497.0
2019-08-01,04_Torrimar_entradas,9323.0
2019-09-01,04_Torrimar_entradas,8915.0
2019-10-01,04_Torrimar_entradas,9969.0
2019-11-01,04_Torrimar_entradas,8801.0
2019-12-01,04_Torrimar_entradas,8959.0
2020-01-01,04_Torrimar_entradas,7201.0
2020-02-01,04_Torrimar_entradas,8822.0
2020-03-01,04_Torrimar_entradas,4249.0
2020-04-01,04_Torrimar_entradas,0.0
2020-05-01,04_Torrimar_entradas,0.0
2020-06-01,04_Torrimar_entradas,0.0
2020-07-01,04_Torrimar_entradas,639.0
2020-08-01,04_Torrimar_entradas,0.0
2020-09-01,04_Torrimar_entradas,0.0
2020-10-01,04_Torrimar_entradas,359.0
2020-11-01,04_Torrimar_entradas,1874.0
2020-12-01,04_Torrimar_entradas,2360.0
2021-01-01,04_Torrimar_entradas,2169.0
2021-02-01,04_Torrimar_entradas,2541.0
2010-01-01,05_Martinez_Nadal_entradas,47797.0
2010-02-01,05_Martinez_Nadal_entradas,53642.0
2010-03-01,05_Martinez_Nadal_entradas,58111.0
2010-04-01,05_Martinez_Nadal_entradas,49165.0
2010-05-01,05_Martinez_Nadal_entradas,49681.0
2010-06-01,05_Martinez_Nadal_entradas,45796.0
2010-07-01,05_Martinez_Nadal_entradas,43325.0
2010-08-01,05_Martinez_Nadal_entradas,52820.0
2010-09-01,05_Martinez_Nadal_entradas,66686.0
2010-10-01,05_Martinez_Nadal_entradas,68392.0
2010-11-01,05_Martinez_Nadal_entradas,58074.0
2010-12-01,05_Martinez_Nadal_entradas,53138.0
2011-01-01,05_Martinez_Nadal_entradas,59290.0
2011-02-01,05_Martinez_Nadal_entradas,61714.0
2011-03-01,05_Martinez_Nadal_entradas,68842.0
2011-04-01,05_Martinez_Nadal_entradas,54188.0
2011-05-01,05_Martinez_Nadal_entradas,56899.0
2011-06-01,05_Martinez_Nadal_entradas,53719.0
2011-07-01,05_Martinez_Nadal_entradas,35860.0
2011-08-01,05_Martinez_Nadal_entradas,42542.0
2011-09-01,05_Martinez_Nadal_entradas,61200.0
2011-10-01,05_Martinez_Nadal_entradas,71458.0
2011-11-01,05_Martinez_Nadal_entradas,58446.0
2011-12-01,05_Martinez_Nadal_entradas,49614.0
2012-01-01,05_Martinez_Nadal_entradas,61804.0
2012-02-01,05_Martinez_Nadal_entradas,62878.0
2012-03-01,05_Martinez_Nadal_entradas,64385.0
2012-04-01,05_Martinez_Nadal_entradas,54295.0
2012-05-01,05_Martinez_Nadal_entradas,56165.0
2012-06-01,05_Martinez_Nadal_entradas,51079.0
2012-07-01,05_Martinez_Nadal_entradas,42237.0
2012-08-01,05_Martinez_Nadal_entradas,58892.0
2012-09-01,05_Martinez_Nadal_entradas,68505.0
2012-10-01,05_Martinez_Nadal_entradas,74072.0
2012-11-01,05_Martinez_Nadal_entradas,58619.0
2012-12-01,05_Martinez_Nadal_entradas,49676.0
2013-01-01,05_Martinez_Nadal_entradas,70707.0
2013-02-01,05_Martinez_Nadal_entradas,63230.0
2013-03-01,05_Martinez_Nadal_entradas,55843.0
2013-04-01,05_Martinez_Nadal_entradas,63430.0
2013-05-01,05_Martinez_Nadal_entradas,55295.0
2013-06-01,05_Martinez_Nadal_entradas,44383.0
2013-07-01,05_Martinez_Nadal_entradas,40445.0
2013-08-01,05_Martinez_Nadal_entradas,61613.0
2013-09-01,05_Martinez_Nadal_entradas,62637.0
2013-10-01,05_Martinez_Nadal_entradas,77446.0
2013-11-01,05_Martinez_Nadal_entradas,56453.0
2013-12-01,05_Martinez_Nadal_entradas,50299.0
2014-01-01,05_Martinez_Nadal_entradas,61535.0
2014-02-01,05_Martinez_Nadal_entradas,62059.0
2014-03-01,05_Martinez_Nadal_entradas,67417.0
2014-04-01,05_Martinez_Nadal_entradas,58960.0
2014-05-01,05_Martinez_Nadal_entradas,56918.0
2014-06-01,05_Martinez_Nadal_entradas,49366.0
2014-07-01,05_Martinez_Nadal_entradas,41116.0
2014-08-01,05_Martinez_Nadal_entradas,54639.0
2014-09-01,05_Martinez_Nadal_entradas,62942.0
2014-10-01,05_Martinez_Nadal_entradas,61967.0
2014-11-01,05_Martinez_Nadal_entradas,46102.0
